account_id,ticket_id,ticket_created_date,ticket_resolved_date,priority,product_area,contact_channel,reported_by,customer_tier,company_size,region,users_affected,error_rate_pct,downtime_minutes,payment_impact,security_incident,data_loss,customer_sentiment,tickets_last_30_days,data_source
ACCT-017,TKT-436669,2024-06-17,2024-06-21 22:41:03,medium,Analytics Dashboard,Email,Finance,Enterprise,Medium,EMEA,40,0.48,19,0,0,0,neutral,6,Support
ACCT-042,TKT-593357,2023-06-30,2023-07-03 19:54:03,medium,Data Pipeline,Live Chat,Support Staff,Basic,Medium,APAC,134,13.8,0,0,0,0,neutral,1,Support
ACCT-106,TKT-527456,2023-07-06,2023-07-09 11:50:40,medium,Data Pipeline,Live Chat,Executive,Basic,Medium,APAC,7,9.08,29,0,0,0,neutral,4,Support
ACCT-041,TKT-857619,2023-07-18,2023-07-20 09:04:15,medium,Authentication,Web Portal,Support Staff,Enterprise,Medium,EMEA,41,6.42,46,0,0,0,neutral,3,Support
ACCT-041,TKT-465603,2024-11-19,2024-11-19 19:03:18,medium,Data Pipeline,Web Portal,Product Manager,Enterprise,Medium,EMEA,72,7.11,0,0,0,0,negative,4,Support
ACCT-038,TKT-217871,2024-01-15,2024-01-15 12:14:55,medium,Analytics Dashboard,Live Chat,Support Staff,Enterprise,Large,EMEA,206,1.12,3,0,0,0,negative,10,Support
ACCT-077,TKT-662799,2024-09-30,2024-10-02 00:22:26,medium,Billing,Email,Product Manager,Plus,Medium,EMEA,93,3.34,25,0,0,0,neutral,2,Support
ACCT-025,TKT-767791,2024-08-24,2024-08-24 15:55:07,medium,Authentication,Web Portal,Product Manager,Plus,Large,EMEA,525,8.46,0,0,0,0,neutral,1,Support
ACCT-035,TKT-369338,2023-06-01,2023-06-02 08:21:31,medium,Authentication,Web Portal,Finance,Plus,Large,AMER,1940,3.79,0,0,0,0,neutral,10,Support
ACCT-024,TKT-743416,2023-10-10,2023-10-11 09:29:26,medium,Notifications,Live Chat,Support Staff,Enterprise,Large,AMER,119,1.92,0,0,0,0,neutral,7,Support
ACCT-021,TKT-993353,2023-09-07,2023-09-09 01:52:30,medium,Authentication,Email,Support Staff,Basic,Small,APAC,7,4.81,38,0,0,0,negative,2,Support
ACCT-048,TKT-236113,2025-01-05,2025-01-05 21:27:20,medium,Authentication,Email,Finance,Plus,Large,EMEA,1499,4.29,0,0,0,0,positive,5,Support
ACCT-076,TKT-199393,2023-10-25,2023-10-26 00:08:54,medium,Data Pipeline,Phone,Product Manager,Plus,Large,AMER,98,9.51,0,0,0,0,neutral,1,Support
ACCT-010,TKT-361912,2024-07-18,2024-07-19 05:31:08,medium,Notifications,Live Chat,Executive,Plus,Large,AMER,219,2.76,0,0,0,0,neutral,10,Support
ACCT-083,TKT-415734,2024-01-18,2024-01-19 02:30:02,medium,Authentication,Email,Support Staff,Basic,Small,APAC,8,3.12,55,0,0,0,negative,1,Support
ACCT-107,TKT-719482,2024-05-02,2024-05-05 08:02:33,medium,Authentication,Email,Finance,Plus,Medium,EMEA,115,3.57,21,0,0,0,negative,2,Support
ACCT-020,TKT-379682,2024-11-14,2024-11-16 06:23:06,medium,Billing,Live Chat,Support Staff,Basic,Medium,APAC,48,1.28,43,0,0,0,positive,3,Support
ACCT-041,TKT-252275,2023-10-13,2023-10-14 09:59:42,medium,Authentication,Live Chat,DevOps,Enterprise,Medium,EMEA,89,13.0,0,0,0,0,neutral,2,Support
ACCT-062,TKT-884267,2025-01-14,2025-01-17 12:04:36,medium,Authentication,Web Portal,Executive,Enterprise,Medium,EMEA,172,6.13,0,0,0,0,neutral,3,Support
ACCT-076,TKT-291021,2024-06-29,2024-07-01 20:49:21,medium,Analytics Dashboard,Web Portal,Product Manager,Plus,Medium,EMEA,54,2.47,10,0,0,0,neutral,4,Support
ACCT-076,TKT-933379,2023-06-15,2023-06-15 16:40:18,medium,Authentication,Web Portal,Support Staff,Enterprise,Medium,EMEA,18,2.17,32,0,0,0,negative,2,Support
ACCT-111,TKT-699876,2024-01-30,2024-01-30 18:21:08,medium,Billing,Web Portal,Executive,Plus,Large,EMEA,506,1.13,0,0,0,0,neutral,4,Support
ACCT-036,TKT-759253,2024-10-05,2024-10-07 02:33:43,medium,Mobile App,Email,DevOps,Plus,Large,AMER,417,2.06,14,0,0,0,positive,10,Support
ACCT-031,TKT-575207,2025-01-12,2025-01-13 17:58:50,medium,Mobile App,Live Chat,DevOps,Enterprise,Large,AMER,74,5.22,0,0,0,0,negative,8,Support
ACCT-041,TKT-881147,2025-02-26,2025-02-27 03:39:03,medium,Authentication,Live Chat,Finance,Plus,Small,APAC,9,3.88,18,0,0,0,neutral,2,Support
ACCT-037,TKT-453737,2024-03-13,2024-03-16 00:03:05,medium,Billing,Email,Support Staff,Plus,Small,AMER,35,1.22,18,0,0,0,neutral,2,Support
ACCT-018,TKT-457546,2024-05-11,2024-05-17 14:35:22,medium,Mobile App,Email,Finance,Enterprise,Large,AMER,156,0.59,0,0,0,0,neutral,8,Support
ACCT-043,TKT-201191,2024-10-12,2024-10-15 17:56:56,medium,Authentication,Live Chat,Finance,Enterprise,Medium,EMEA,115,3.92,0,0,0,0,neutral,3,Support
ACCT-041,TKT-919938,2024-05-16,2024-05-19 16:28:02,medium,Analytics Dashboard,Phone,DevOps,Plus,Medium,APAC,32,3.55,14,0,0,0,negative,6,Support
ACCT-041,TKT-669711,2024-06-09,2024-06-10 20:12:42,medium,Notifications,Email,Executive,Plus,Medium,APAC,60,5.91,0,0,0,0,neutral,3,Support
ACCT-023,TKT-970399,2023-10-08,2023-10-08 12:27:35,medium,Authentication,Web Portal,Support Staff,Basic,Small,AMER,6,11.52,51,0,0,0,negative,3,Support
ACCT-041,TKT-232434,2023-09-22,2023-09-22 14:40:57,medium,Billing,Web Portal,DevOps,Enterprise,Large,AMER,311,1.03,0,0,0,0,neutral,5,Support
ACCT-043,TKT-186997,2024-05-21,2024-05-22 07:55:33,medium,Notifications,Web Portal,Product Manager,Plus,Medium,AMER,34,6.37,15,0,0,0,negative,1,Support
ACCT-058,TKT-635722,2024-10-29,2024-10-29 20:12:51,medium,Mobile App,Web Portal,DevOps,Plus,Large,EMEA,106,0.0,22,0,0,0,negative,8,Support
ACCT-035,TKT-913602,2023-12-17,2023-12-17 16:33:42,medium,Notifications,Live Chat,Support Staff,Plus,Medium,EMEA,132,2.52,23,0,0,0,neutral,0,Support
ACCT-076,TKT-651105,2023-06-18,2023-06-18 21:40:25,medium,Notifications,Live Chat,Executive,Basic,Small,APAC,1,10.0,50,0,0,0,negative,4,Support
ACCT-079,TKT-656334,2025-02-05,2025-02-08 19:19:06,medium,Notifications,Email,Support Staff,Plus,Small,AMER,10,6.05,24,0,0,0,neutral,4,Support
ACCT-036,TKT-665661,2024-11-19,2024-11-19 08:25:28,medium,Mobile App,Live Chat,Finance,Plus,Medium,AMER,57,11.29,0,0,0,0,neutral,2,Support
ACCT-041,TKT-274853,2024-01-22,2024-01-25 05:31:54,medium,Analytics Dashboard,Live Chat,Support Staff,Enterprise,Large,EMEA,72,1.23,20,0,0,0,neutral,3,Support
ACCT-041,TKT-765748,2024-06-18,2024-06-18 18:04:21,medium,Analytics Dashboard,Web Portal,Support Staff,Enterprise,Medium,EMEA,63,1.01,8,0,0,0,neutral,6,Support
ACCT-001,TKT-850870,2025-02-23,2025-02-24 00:12:50,medium,Mobile App,Live Chat,Support Staff,Enterprise,Medium,EMEA,28,27.14,0,0,0,0,positive,4,Support
ACCT-031,TKT-544612,2023-11-03,2023-11-05 09:14:00,medium,Data Pipeline,Email,Product Manager,Plus,Large,AMER,1069,3.47,0,0,0,0,positive,8,Support
ACCT-020,TKT-520345,2023-12-25,2023-12-26 05:08:43,medium,Authentication,Web Portal,Support Staff,Basic,Small,APAC,8,4.49,0,0,1,0,neutral,3,Support
ACCT-043,TKT-541727,2024-03-30,2024-03-31 16:18:28,medium,Data Pipeline,Email,DevOps,Plus,Large,AMER,491,8.68,0,0,0,0,neutral,5,Support
ACCT-058,TKT-414565,2024-09-30,2024-10-02 00:46:25,medium,Billing,Phone,Support Staff,Enterprise,Large,AMER,165,3.67,0,0,0,0,negative,4,Support
ACCT-040,TKT-800574,2023-06-01,2023-06-01 10:46:32,medium,Notifications,Web Portal,Support Staff,Plus,Large,AMER,280,3.91,30,0,0,0,neutral,4,Support
ACCT-083,TKT-722838,2024-04-15,2024-04-15 22:35:48,medium,Analytics Dashboard,Phone,Support Staff,Enterprise,Large,AMER,424,2.05,2,0,0,0,negative,4,Support
ACCT-041,TKT-250776,2023-08-08,2023-08-08 09:27:05,medium,Data Pipeline,Live Chat,Support Staff,Plus,Large,EMEA,107,3.82,57,0,0,0,positive,5,Support
ACCT-104,TKT-946188,2024-10-05,2024-10-09 03:07:14,medium,Notifications,Web Portal,Executive,Basic,Small,APAC,11,9.2,68,0,0,0,neutral,3,Support
ACCT-115,TKT-539363,2024-02-04,2024-02-05 16:27:40,medium,Authentication,Live Chat,Finance,Plus,Medium,APAC,370,5.87,0,1,0,0,negative,5,Support
ACCT-053,TKT-467428,2024-07-05,2024-07-07 15:30:49,medium,Authentication,Email,Support Staff,Basic,Small,APAC,47,4.94,58,0,0,0,negative,0,Support
ACCT-060,TKT-247262,2023-08-12,2023-08-13 00:13:06,medium,Data Pipeline,Email,DevOps,Enterprise,Medium,EMEA,195,11.58,0,0,0,0,neutral,3,Support
ACCT-077,TKT-804975,2024-07-16,2024-07-16 14:57:40,medium,Authentication,Phone,Support Staff,Basic,Small,EMEA,5,6.85,27,0,0,0,negative,0,Support
ACCT-023,TKT-388851,2023-11-03,2023-11-03 22:19:42,medium,Authentication,Web Portal,Executive,Basic,Small,APAC,13,13.17,0,0,0,0,neutral,3,Support
ACCT-036,TKT-426275,2024-05-01,2024-05-01 04:32:53,medium,Data Pipeline,Web Portal,Support Staff,Enterprise,Medium,EMEA,147,3.63,0,0,0,0,neutral,5,Support
ACCT-035,TKT-593993,2024-11-18,2024-11-18 13:09:03,medium,Billing,Web Portal,Finance,Plus,Medium,EMEA,18,4.32,33,0,0,0,neutral,3,Support
ACCT-043,TKT-230929,2024-01-24,2024-01-27 00:44:41,medium,Notifications,Web Portal,Support Staff,Enterprise,Medium,EMEA,25,6.65,2,0,0,0,negative,4,Support
ACCT-072,TKT-173822,2024-12-06,2024-12-09 13:07:05,medium,Mobile App,Web Portal,DevOps,Enterprise,Medium,EMEA,45,2.09,22,0,0,0,neutral,3,Support
ACCT-041,TKT-142961,2024-05-15,2024-05-19 14:15:42,medium,Authentication,Live Chat,Support Staff,Plus,Small,APAC,117,25.13,0,0,0,0,neutral,3,Support
ACCT-101,TKT-757350,2024-06-25,2024-06-29 06:12:10,medium,Data Pipeline,Live Chat,Finance,Plus,Large,EMEA,600,10.68,0,0,0,0,negative,2,Support
ACCT-041,TKT-844238,2024-09-20,2024-09-21 20:08:47,medium,Authentication,Live Chat,Product Manager,Enterprise,Medium,EMEA,40,3.96,49,0,0,0,negative,1,Support
ACCT-043,TKT-208055,2024-10-11,2024-10-14 15:39:48,medium,Authentication,Web Portal,Support Staff,Basic,Small,APAC,5,13.14,64,0,0,0,negative,3,Support
ACCT-018,TKT-728146,2023-08-30,2023-09-05 16:00:03,medium,Notifications,Phone,Product Manager,Plus,Medium,EMEA,28,1.62,16,0,0,0,negative,1,Support
ACCT-025,TKT-618554,2024-06-06,2024-06-07 01:37:04,medium,Analytics Dashboard,Live Chat,Support Staff,Plus,Large,EMEA,232,0.4,7,0,0,0,negative,10,Support
ACCT-026,TKT-907346,2024-08-16,2024-08-17 19:41:25,medium,Analytics Dashboard,Email,DevOps,Plus,Large,AMER,728,2.03,4,0,0,0,neutral,7,Support
ACCT-018,TKT-363895,2024-03-13,2024-03-17 07:05:30,medium,Analytics Dashboard,Live Chat,Finance,Plus,Medium,APAC,16,7.06,17,0,0,0,negative,3,Support
ACCT-114,TKT-363453,2024-11-02,2024-11-03 10:05:00,medium,Authentication,Web Portal,Product Manager,Basic,Small,APAC,10,0.65,86,0,0,0,negative,1,Support
ACCT-041,TKT-945143,2024-05-31,2024-05-31 11:28:33,medium,Notifications,Live Chat,Support Staff,Plus,Large,AMER,58,3.25,12,0,0,0,neutral,7,Support
ACCT-018,TKT-719796,2024-10-10,2024-10-11 01:45:15,medium,Authentication,Phone,Product Manager,Plus,Large,AMER,292,1.7,0,0,0,0,neutral,4,Support
ACCT-104,TKT-918855,2024-08-18,2024-08-21 01:28:40,medium,Authentication,Web Portal,Support Staff,Plus,Large,AMER,313,2.42,0,0,0,0,negative,5,Support
ACCT-076,TKT-494078,2024-10-12,2024-10-14 11:39:14,medium,Data Pipeline,Phone,Product Manager,Plus,Large,AMER,2690,5.1,0,0,0,0,negative,2,Support
ACCT-025,TKT-501171,2025-02-11,2025-02-13 06:37:40,medium,Notifications,Live Chat,DevOps,Enterprise,Medium,EMEA,22,0.52,39,0,0,0,neutral,4,Support
ACCT-077,TKT-932149,2023-07-14,2023-07-16 16:49:56,medium,Notifications,Email,DevOps,Plus,Large,EMEA,102,0.42,60,0,0,0,positive,10,Support
ACCT-058,TKT-901144,2023-09-09,2023-09-11 13:30:50,medium,Data Pipeline,Live Chat,Executive,Enterprise,Large,APAC,68,11.94,0,0,0,0,neutral,12,Support
ACCT-076,TKT-733136,2024-01-31,2024-02-01 13:18:05,medium,Notifications,Phone,Support Staff,Enterprise,Medium,EMEA,93,5.57,0,0,0,0,,1,Support
ACCT-036,TKT-141801,2024-08-05,2024-08-09 01:44:45,medium,Data Pipeline,Email,Support Staff,Enterprise,Medium,EMEA,61,2.49,0,0,0,0,negative,1,Support
ACCT-043,TKT-583124,2024-05-21,2024-05-23 22:53:34,medium,Data Pipeline,Email,Support Staff,Plus,Large,AMER,255,8.47,0,0,0,0,neutral,11,Support
ACCT-035,TKT-518059,2025-01-08,2025-01-12 11:35:15,medium,Authentication,Phone,Finance,Plus,Large,AMER,397,5.97,0,0,0,0,negative,4,Support
ACCT-083,TKT-694469,2024-08-16,2024-08-19 01:57:55,medium,Billing,Live Chat,DevOps,Plus,Medium,EMEA,206,2.44,0,0,0,0,neutral,4,Support
ACCT-113,TKT-203603,2023-12-03,2023-12-03 06:18:45,medium,Billing,Email,Support Staff,Enterprise,Medium,EMEA,28,3.35,33,0,0,0,negative,4,Support
ACCT-060,TKT-864472,2024-03-26,2024-03-31 01:57:35,medium,Mobile App,Email,Executive,Plus,Medium,AMER,23,3.78,16,0,0,0,neutral,4,Support
ACCT-002,TKT-958121,2024-09-10,2024-09-14 08:34:15,medium,Authentication,Email,Finance,Plus,Medium,EMEA,50,1.48,37,0,0,0,negative,4,Support
ACCT-035,TKT-390070,2024-05-18,2024-05-19 12:27:13,medium,Analytics Dashboard,Web Portal,Executive,Enterprise,Medium,EMEA,30,3.14,15,0,0,0,neutral,3,Support
ACCT-024,TKT-833064,2024-08-30,2024-09-02 19:58:42,medium,Notifications,Email,Support Staff,Basic,Small,APAC,25,1.03,25,0,0,0,negative,1,Support
ACCT-041,TKT-685606,2024-02-25,2024-02-28 17:22:11,medium,Notifications,Phone,Support Staff,Plus,Medium,APAC,123,1.97,18,0,0,0,neutral,5,Support
ACCT-023,TKT-889912,2024-12-12,2024-12-14 23:03:28,medium,Mobile App,Live Chat,Support Staff,Basic,Small,APAC,14,5.55,28,0,0,0,positive,3,Support
ACCT-076,TKT-624116,2024-05-22,2024-05-25 19:29:53,medium,Mobile App,Web Portal,DevOps,Basic,Small,APAC,12,3.14,19,0,0,0,neutral,0,Support
ACCT-072,TKT-875798,2023-08-31,2023-09-01 10:34:35,medium,Authentication,Web Portal,Support Staff,Basic,Small,AMER,16,9.91,10,0,0,0,neutral,2,Support
ACCT-063,TKT-857009,2024-01-20,2024-01-21 08:51:44,medium,Data Pipeline,Live Chat,Support Staff,Plus,Large,EMEA,779,3.27,0,0,0,0,neutral,6,Support
ACCT-025,TKT-621344,2023-09-01,2023-09-03 21:50:52,medium,Data Pipeline,Phone,DevOps,Plus,Large,EMEA,267,2.77,0,0,0,0,neutral,9,Support
ACCT-041,TKT-997555,2023-12-08,2023-12-11 15:20:56,medium,Notifications,Web Portal,DevOps,Basic,Small,EMEA,6,3.46,103,0,0,0,neutral,3,Support
ACCT-072,TKT-479021,2024-10-10,2024-10-11 12:16:21,medium,Authentication,Live Chat,Support Staff,Enterprise,Medium,EMEA,67,3.88,0,0,0,0,positive,5,Support
ACCT-009,TKT-216895,2023-11-11,2023-11-16 15:01:33,medium,Authentication,Web Portal,Finance,Plus,Medium,EMEA,99,8.74,0,0,0,0,neutral,2,Support
ACCT-020,TKT-834242,2023-12-12,2023-12-14 14:17:50,medium,Authentication,Web Portal,Product Manager,Enterprise,Medium,EMEA,144,3.05,0,0,0,0,neutral,2,Support
ACCT-004,TKT-286550,2024-12-25,2024-12-26 06:52:01,medium,Data Pipeline,Email,DevOps,Plus,Large,EMEA,1037,7.55,0,0,0,0,negative,9,Support
ACCT-023,TKT-197898,2024-07-12,2024-07-14 19:01:56,medium,Authentication,Live Chat,Support Staff,Enterprise,Medium,EMEA,130,12.4,0,0,0,0,positive,0,Support
ACCT-036,TKT-795405,2023-09-01,2023-09-04 08:13:33,medium,Billing,Web Portal,DevOps,Basic,Small,EMEA,6,2.98,32,0,0,0,neutral,3,Support
ACCT-114,TKT-456687,2024-07-19,2024-07-23 09:09:32,medium,Billing,Web Portal,DevOps,Enterprise,Medium,EMEA,47,1.96,12,0,0,0,neutral,3,Support
ACCT-085,TKT-503953,2024-11-27,2024-11-28 12:35:52,medium,Notifications,Web Portal,Finance,Plus,Large,AMER,168,0.36,38,0,0,0,neutral,10,Support
ACCT-043,TKT-937274,2023-09-15,2023-09-19 07:38:48,medium,Authentication,Live Chat,DevOps,Plus,Medium,AMER,371,1.0,0,0,0,0,neutral,1,Support
ACCT-076,TKT-439566,2024-03-27,2024-03-29 18:21:58,medium,Authentication,Phone,Support Staff,Plus,Large,EMEA,335,5.63,0,0,0,0,positive,5,Support
ACCT-076,TKT-674606,2024-01-17,2024-01-18 21:57:11,medium,Analytics Dashboard,Phone,Product Manager,Enterprise,Medium,EMEA,49,1.29,26,0,0,0,neutral,5,Support
ACCT-105,TKT-618513,2023-11-06,2023-11-09 01:44:45,medium,Authentication,Email,Product Manager,Enterprise,Medium,EMEA,94,9.86,0,0,0,0,neutral,3,Support
ACCT-060,TKT-357269,2024-01-16,2024-01-20 05:14:58,medium,Notifications,Web Portal,Support Staff,Plus,Medium,AMER,29,4.3,35,0,0,0,negative,2,Support
ACCT-041,TKT-252438,2024-01-18,2024-01-19 21:42:52,medium,Analytics Dashboard,Web Portal,Support Staff,Enterprise,Medium,EMEA,12,4.33,22,0,0,0,positive,2,Support
ACCT-018,TKT-999186,2023-06-13,2023-06-14 06:55:28,high,Data Pipeline,Live Chat,DevOps,Plus,Large,AMER,269,9.58,33,0,0,0,negative,8,Support
ACCT-060,TKT-683346,2025-02-16,2025-02-18 02:29:49,high,Authentication,Live Chat,DevOps,Enterprise,Large,APAC,1325,2.66,0,0,0,0,neutral,9,Support
ACCT-102,TKT-295095,2024-12-16,2024-12-22 17:24:20,high,Billing,Email,Support Staff,Enterprise,Large,APAC,599,4.13,24,0,0,0,neutral,4,Support
ACCT-035,TKT-505907,2024-11-13,2024-11-15 14:10:37,high,Authentication,Email,Support Staff,Plus,Large,AMER,3504,2.81,15,0,0,0,neutral,5,Support
ACCT-073,TKT-942453,2024-02-23,2024-02-26 07:28:48,high,Data Pipeline,Live Chat,Support Staff,Plus,Medium,EMEA,11,4.67,79,0,0,1,negative,1,Support
ACCT-020,TKT-346106,2024-02-25,2024-02-26 20:43:51,high,Billing,Phone,Support Staff,Enterprise,Medium,EMEA,76,7.3,19,1,0,0,negative,3,Support
ACCT-041,TKT-826871,2024-04-23,2024-04-25 09:10:43,high,Mobile App,Web Portal,DevOps,Enterprise,Large,EMEA,664,2.5,6,0,0,0,negative,7,Support
ACCT-109,TKT-836556,2023-10-16,2023-10-17 09:22:12,high,Authentication,Web Portal,Product Manager,Enterprise,Large,APAC,182,5.13,30,0,0,0,negative,7,Support
ACCT-037,TKT-201314,2024-02-08,2024-02-11 22:05:23,high,Data Pipeline,Phone,Support Staff,Plus,Large,AMER,629,1.96,61,0,0,0,negative,4,Support
ACCT-024,TKT-209898,2024-11-01,2024-11-04 07:43:23,critical,Authentication,Phone,Support Staff,Enterprise,Large,AMER,5112,8.91,0,0,0,0,negative,7,Support
ACCT-101,TKT-836251,2025-02-08,2025-02-09 00:21:34,high,Authentication,Web Portal,DevOps,Plus,Medium,APAC,301,9.14,24,0,0,0,positive,4,Support
ACCT-076,TKT-382206,2024-12-19,2024-12-23 02:51:23,high,Analytics Dashboard,Live Chat,DevOps,Enterprise,Large,AMER,518,1.74,7,0,0,0,negative,7,Support
ACCT-079,TKT-559140,2025-01-09,2025-01-13 05:55:35,high,Mobile App,Web Portal,Executive,Enterprise,Large,EMEA,175,9.74,0,0,0,0,neutral,6,Support
ACCT-076,TKT-279664,2024-10-22,2024-10-24 15:28:07,high,Billing,Live Chat,Support Staff,Plus,Small,AMER,29,9.77,44,1,0,0,neutral,6,Support
ACCT-076,TKT-160341,2023-06-23,2023-06-25 11:33:58,high,Billing,Phone,Support Staff,Plus,Large,AMER,439,3.56,37,0,0,0,,4,Support
ACCT-031,TKT-166874,2024-05-21,2024-05-23 01:44:37,high,Billing,Web Portal,Support Staff,Enterprise,Large,AMER,1754,0.99,52,0,0,0,neutral,11,Support
ACCT-041,TKT-697429,2024-05-28,2024-05-28 09:58:26,high,Billing,Phone,Support Staff,Enterprise,Large,AMER,518,0.64,11,0,0,0,neutral,2,Support
ACCT-083,TKT-848276,2024-02-14,2024-02-19 10:29:34,high,Data Pipeline,Phone,DevOps,Enterprise,Large,AMER,342,3.84,40,0,0,0,negative,8,Support
ACCT-076,TKT-239834,2025-02-02,2025-02-04 03:21:25,high,Mobile App,Web Portal,DevOps,Enterprise,Large,AMER,300,3.11,12,0,0,0,negative,6,Support
ACCT-060,TKT-664548,2024-07-10,2024-07-10 23:11:26,high,Notifications,Email,DevOps,Plus,Large,EMEA,1155,13.93,4,0,0,0,positive,8,Support
ACCT-010,TKT-632629,2024-04-07,2024-04-08 10:15:12,high,Authentication,Web Portal,Finance,Enterprise,Large,AMER,910,27.09,62,0,0,0,neutral,15,Support
ACCT-041,TKT-814417,2024-07-21,2024-07-21 16:47:04,high,Authentication,Phone,DevOps,Plus,Large,AMER,454,9.37,2,0,0,0,negative,4,Support
ACCT-020,TKT-739206,2025-01-21,,high,Mobile App,Web Portal,Finance,Enterprise,Large,EMEA,307,2.57,10,0,0,0,neutral,6,Support
ACCT-058,TKT-225497,2023-07-25,2023-07-28 08:17:38,high,Data Pipeline,Live Chat,Support Staff,Basic,Medium,APAC,82,4.94,84,0,0,0,negative,6,Support
ACCT-037,TKT-865859,2023-08-12,2023-08-14 18:25:22,high,Billing,Email,DevOps,Enterprise,Large,AMER,471,1.1,15,0,0,0,neutral,8,Support
ACCT-038,TKT-730745,2023-11-13,2023-11-16 11:27:55,high,Authentication,Email,Support Staff,Enterprise,Large,EMEA,767,4.32,0,0,0,0,negative,11,Support
ACCT-010,TKT-619018,2023-12-01,2023-12-05 05:45:00,high,Authentication,Live Chat,DevOps,Basic,Medium,APAC,153,1.22,119,0,0,0,neutral,3,Support
ACCT-041,TKT-523158,2023-10-01,2023-10-02 10:22:44,high,Billing,Live Chat,Finance,Enterprise,Large,AMER,672,2.41,45,0,0,0,neutral,8,Support
ACCT-041,TKT-944013,2025-01-08,2025-01-11 06:36:23,high,Authentication,Phone,Finance,Plus,Large,AMER,1545,12.18,0,0,0,0,,4,Support
ACCT-043,TKT-988422,2024-07-22,2024-07-23 15:25:24,high,Data Pipeline,Phone,Executive,Enterprise,Large,AMER,1120,5.75,48,0,0,0,,4,Support
ACCT-045,TKT-286028,2024-05-17,2024-05-17 20:14:54,critical,Authentication,Email,DevOps,Plus,Large,AMER,15382,13.55,180,0,0,0,negative,17,Support
ACCT-060,TKT-293531,2024-08-14,2024-08-18 15:09:16,high,Notifications,Live Chat,Support Staff,Plus,Large,EMEA,576,6.43,22,0,0,0,neutral,1,Support
ACCT-048,TKT-778664,2024-02-22,2024-02-23 17:31:59,high,Billing,Phone,Support Staff,Enterprise,Large,AMER,128,2.23,31,0,0,0,neutral,8,Support
ACCT-035,TKT-649314,2023-08-23,2023-08-24 11:10:27,high,Authentication,Live Chat,Support Staff,Enterprise,Medium,EMEA,221,13.65,0,0,0,0,positive,3,Support
ACCT-035,TKT-684191,2024-02-19,2024-02-19 05:53:00,high,Authentication,Live Chat,DevOps,Plus,Large,AMER,476,7.88,15,0,0,0,negative,11,Support
ACCT-102,TKT-101812,2023-07-31,2023-08-03 03:55:26,high,Data Pipeline,Email,Finance,Plus,Large,EMEA,1421,15.68,54,0,0,0,positive,6,Support
ACCT-031,TKT-421140,2024-11-23,2024-11-23 04:50:04,high,Data Pipeline,Live Chat,Product Manager,Plus,Large,EMEA,547,1.67,90,0,0,0,neutral,4,Support
ACCT-041,TKT-493044,2023-06-29,2023-07-02 22:54:15,high,Data Pipeline,Email,Support Staff,Plus,Large,AMER,575,6.25,41,0,0,0,neutral,6,Support
ACCT-036,TKT-751031,2023-08-11,2023-08-16 13:35:58,high,Data Pipeline,Live Chat,Product Manager,Enterprise,Large,EMEA,1606,6.55,32,0,0,0,neutral,8,Support
ACCT-104,TKT-462018,2024-10-23,2024-10-23 20:08:23,critical,Authentication,Email,Support Staff,Plus,Large,AMER,4645,49.89,0,0,0,0,neutral,7,Support
ACCT-043,TKT-728850,2023-09-08,2023-09-12 13:32:24,high,Billing,Email,Executive,Enterprise,Large,APAC,385,2.78,26,0,0,0,positive,6,Support
ACCT-072,TKT-840680,2024-06-18,2024-06-20 13:18:29,high,Notifications,Live Chat,Finance,Enterprise,Large,AMER,86,2.63,47,0,0,0,neutral,9,Support
ACCT-053,TKT-566727,2023-11-29,2023-12-01 05:15:53,high,Notifications,Live Chat,DevOps,Enterprise,Large,EMEA,104,6.28,41,0,0,0,neutral,9,Support
ACCT-060,TKT-932199,2023-07-02,2023-07-04 19:30:41,high,Mobile App,Phone,Support Staff,Enterprise,Large,APAC,354,3.28,7,0,0,0,neutral,5,Support
ACCT-056,TKT-405587,2023-10-02,2023-10-06 00:13:34,high,Notifications,Email,Support Staff,Plus,Large,EMEA,177,18.77,20,0,0,0,neutral,8,Support
ACCT-072,TKT-643674,2023-09-19,2023-09-20 12:06:59,high,Billing,Live Chat,DevOps,Enterprise,Large,AMER,107,0.0,75,1,0,0,neutral,6,Support
ACCT-043,TKT-732819,2023-11-19,2023-11-23 20:22:05,high,Data Pipeline,Email,Finance,Enterprise,Large,EMEA,3393,26.62,0,0,0,0,negative,8,Support
ACCT-041,TKT-576752,2023-11-06,2023-11-12 15:34:20,high,Authentication,Live Chat,Product Manager,Enterprise,Medium,EMEA,318,24.58,0,0,0,0,neutral,2,Support
ACCT-049,TKT-222034,2024-12-13,2024-12-17 04:57:16,high,Authentication,Web Portal,Finance,Enterprise,Medium,EMEA,164,3.67,49,0,0,0,neutral,2,Support
ACCT-010,TKT-248249,2024-12-19,2024-12-19 09:58:42,high,Data Pipeline,Email,DevOps,Plus,Large,AMER,639,3.41,43,0,0,0,negative,6,Support
ACCT-035,TKT-932625,2024-02-01,2024-02-06 15:27:57,high,Billing,Email,Product Manager,Enterprise,Large,AMER,290,9.76,30,0,0,0,negative,10,Support
ACCT-060,TKT-603760,2024-07-18,2024-07-18 07:58:21,high,Data Pipeline,Live Chat,DevOps,Plus,Medium,EMEA,109,11.82,16,0,0,0,neutral,3,Support
