account_id,lead_id,campaign_name,campaign_channel,campaign_date,funnel_stage,customer_segment,annual_income,household_size,days_since_last_engagement,product_spend_tier1,product_spend_tier2,product_spend_tier3,campaign_spend,revenue_attributed,web_visits_per_month,campaign_response,Mkt_Src_Cd,complaint_flag,data_source
ACCT-012,LEAD-00564,Enterprise Expansion,Partner Referral,2023-01-06,Closed Won,Enterprise,56937.0,2,81,746,125,8,12342.46,1156.21,6,1,ES,0,Marketing
ACCT-019,LEAD-08931,NovaPulse Launch,Paid Social,2024-12-16,Closed Won,Professional,83033.0,2,82,812,431,33,11915.31,3325.23,5,1,SA,0,Marketing
ACCT-012,LEAD-01998,NovaPulse Launch,Organic Search,2024-08-29,Lead,Professional,37697.0,2,82,34,21,8,3183.95,0.0,6,0,IN,0,Marketing
ACCT-012,LEAD-01250,Q3 Growth Sprint,Organic Search,2024-08-29,Lead,Professional,37697.0,2,82,34,21,8,3998.62,0.0,6,0,ES,0,Marketing
ACCT-012,LEAD-08397,Q3 Growth Sprint,Organic Search,2024-07-29,Prospect,Professional,44689.0,3,82,18,5,11,3908.93,45.23,7,1,ES,0,Marketing
ACCT-003,LEAD-09672,NovaPulse Launch,Organic Search,2024-07-08,Lead,Standard,23162.0,3,82,8,9,22,2799.03,0.0,6,0,CA,0,Marketing
ACCT-074,LEAD-02125,NovaEdge Awareness,Partner Referral,2024-05-29,Qualified Lead,Professional,63033.0,1,82,194,480,30,6198.32,0.0,2,0,US,0,Marketing
ACCT-112,LEAD-05975,Digital Retarget,Organic Search,2024-04-09,Lead,Enterprise,40304.0,2,82,37,17,3,3357.0,0.0,7,0,CA,0,Marketing
ACCT-111,LEAD-00983,Q3 Growth Sprint,Paid Social,2024-04-07,Opportunity,Professional,40059.0,2,82,110,92,145,11172.59,526.89,8,1,US,0,Marketing
ACCT-012,LEAD-09938,Year-End Accelerator,Partner Referral,2024-03-28,Closed Won,Professional,80067.0,1,82,519,813,51,14956.7,2376.38,2,1,IN,0,Marketing
ACCT-029,LEAD-04385,Digital Retarget,Organic Search,2023-11-29,Prospect,Enterprise,36038.0,2,82,23,15,7,3462.77,0.0,6,0,ES,0,Marketing
ACCT-012,LEAD-01612,Year-End Accelerator,Organic Search,2023-11-29,Prospect,Enterprise,,2,82,23,15,7,3290.87,0.0,6,0,AU,0,Marketing
ACCT-061,LEAD-00803,Digital Retarget,Email,2023-09-29,Prospect,Professional,40521.0,3,82,12,5,4,1387.01,0.0,5,0,ES,0,Marketing
ACCT-012,LEAD-10675,Digital Retarget,Paid Social,2023-09-26,Closed Won,Enterprise,66334.0,2,82,909,218,23,10392.22,2668.89,5,1,ES,0,Marketing
ACCT-012,LEAD-07004,Q3 Growth Sprint,Paid Social,2023-09-07,Lead,Professional,11012.0,2,82,24,26,23,3761.0,165.5,9,1,IN,0,Marketing
ACCT-012,LEAD-04432,Year-End Accelerator,Organic Search,2023-09-07,Lead,Professional,31615.0,2,82,2,20,9,3321.74,0.0,7,0,ES,0,Marketing
ACCT-081,LEAD-05079,Enterprise Expansion,Organic Search,2023-08-24,Lead,Professional,,3,82,71,16,9,2941.69,0.0,8,0,AU,0,Marketing
ACCT-082,LEAD-04475,Digital Retarget,Partner Referral,2023-08-07,Qualified Lead,Enterprise,69098.0,1,82,1315,780,178,13967.76,0.0,5,0,ES,0,Marketing
ACCT-012,LEAD-10868,Q3 Growth Sprint,Partner Referral,2023-07-27,Qualified Lead,Professional,70792.0,1,82,344,654,114,3338.48,0.0,3,0,ES,0,Marketing
ACCT-012,LEAD-06742,Year-End Accelerator,Organic Search,2023-07-01,Prospect,Professional,17688.0,2,82,2,1,2,2951.96,0.0,8,0,ES,1,Marketing
ACCT-080,LEAD-05692,Year-End Accelerator,Organic Search,2023-06-07,Prospect,Starter,25443.0,2,82,1,3,7,3816.46,0.0,8,0,SA,0,Marketing
ACCT-012,LEAD-00339,Enterprise Expansion,Paid Social,2023-05-07,Opportunity,Enterprise,57091.0,2,82,462,24,4,7636.06,958.29,7,1,ES,0,Marketing
ACCT-012,LEAD-10398,NovaPulse Launch,Organic Search,2023-01-31,Prospect,Standard,24336.0,2,82,1,2,12,1158.82,0.0,7,0,ES,0,Marketing
ACCT-012,LEAD-08017,NovaEdge Awareness,Organic Search,2025-01-20,Lead,Standard,51111.0,3,83,22,19,3,3958.02,0.0,6,0,SA,0,Marketing
ACCT-012,LEAD-03722,Q3 Growth Sprint,Organic Search,2024-11-11,Prospect,Professional,44503.0,3,83,31,8,8,3585.69,0.0,6,0,ES,0,Marketing
ACCT-052,LEAD-07326,NovaPulse Launch,Email,2024-10-16,Lead,Growth,56850.0,2,83,34,19,0,1730.57,0.0,2,0,CA,0,Marketing
ACCT-081,LEAD-02416,Year-End Accelerator,Partner Referral,2024-09-24,Qualified Lead,Enterprise,66582.0,1,83,789,420,0,6708.64,0.0,1,0,ES,0,Marketing
ACCT-012,LEAD-01878,NovaPulse Launch,Organic Search,2024-09-10,Prospect,Standard,23148.0,1,83,4,8,10,2216.53,0.0,7,0,ES,0,Marketing
ACCT-061,LEAD-05278,NovaPulse Launch,Direct Mail,2024-08-15,Closed Won,Professional,82224.0,1,83,307,360,40,2086.67,1355.17,3,1,DE,0,Marketing
ACCT-103,LEAD-05734,Year-End Accelerator,Email,2024-06-04,Lead,Enterprise,61917.0,3,83,46,36,1,1047.02,0.0,5,0,ES,0,Marketing
ACCT-012,LEAD-04370,Q3 Growth Sprint,Organic Search,2024-05-27,Lead,Professional,43482.0,4,83,18,32,28,2342.57,0.0,6,0,IN,0,Marketing
ACCT-012,LEAD-08405,Digital Retarget,Email,2024-04-09,Qualified Lead,Professional,68274.0,3,83,135,51,46,501.71,0.0,3,0,SA,0,Marketing
ACCT-012,LEAD-07617,Enterprise Expansion,Email,2024-02-19,Lead,Professional,42373.0,3,83,67,61,19,2794.74,0.0,5,0,ES,0,Marketing
ACCT-012,LEAD-10339,NovaEdge Awareness,Organic Search,2023-12-24,Qualified Lead,Growth,,2,83,161,22,24,1205.13,0.0,6,0,AU,0,Marketing
ACCT-012,LEAD-06376,Year-End Accelerator,Partner Referral,2023-12-09,Qualified Lead,Professional,57537.0,2,83,191,139,100,4565.87,0.0,4,0,AU,0,Marketing
ACCT-012,LEAD-02150,Q3 Growth Sprint,Direct Mail,2023-11-07,Qualified Lead,Enterprise,80995.0,2,83,860,409,56,6160.09,0.0,4,0,CA,0,Marketing
ACCT-012,LEAD-07386,NovaPulse Launch,Organic Search,2023-10-17,Prospect,Professional,30992.0,2,83,17,14,2,3715.73,0.0,7,0,CA,0,Marketing
ACCT-012,LEAD-03006,NovaPulse Launch,Organic Search,2023-10-17,Prospect,Professional,30992.0,2,83,17,14,2,3454.99,0.0,7,0,CA,0,Marketing
ACCT-044,LEAD-11088,NovaPulse Launch,Direct Mail,2023-10-16,Qualified Lead,Enterprise,78642.0,2,83,1396,322,17,3603.33,0.0,6,0,ES,0,Marketing
ACCT-012,LEAD-05185,NovaEdge Awareness,Email,2023-08-05,Qualified Lead,Professional,74268.0,1,83,199,315,41,554.78,0.0,2,0,SA,0,Marketing
ACCT-012,LEAD-03523,NovaEdge Awareness,Partner Referral,2023-07-12,Qualified Lead,Professional,75072.0,2,83,583,309,125,10039.31,0.0,3,0,ES,0,Marketing
ACCT-012,LEAD-00055,NovaEdge Awareness,Partner Referral,2023-05-22,Qualified Lead,Professional,56253.0,2,83,509,65,5,14006.69,0.0,6,0,ES,0,Marketing
ACCT-012,LEAD-03807,Enterprise Expansion,Partner Referral,2023-05-14,Qualified Lead,Professional,59925.0,2,83,473,176,56,12292.4,0.0,6,0,ES,0,Marketing
ACCT-039,LEAD-02453,Digital Retarget,Partner Referral,2023-02-04,Qualified Lead,Professional,62807.0,2,83,526,135,99,13157.77,0.0,5,0,ES,0,Marketing
ACCT-030,LEAD-07787,Digital Retarget,Partner Referral,2023-02-04,Qualified Lead,Professional,62807.0,2,83,526,135,99,13328.03,0.0,5,0,CA,0,Marketing
ACCT-012,LEAD-02230,Year-End Accelerator,Email,2024-12-22,Prospect,Enterprise,23626.0,2,84,27,14,0,2901.4,0.0,5,0,DE,0,Marketing
ACCT-012,LEAD-08146,Year-End Accelerator,Organic Search,2024-12-08,Lead,Growth,46106.0,3,84,30,8,14,1807.57,0.0,6,0,SA,0,Marketing
ACCT-002,LEAD-00988,NovaPulse Launch,Partner Referral,2024-12-04,Closed Won,Professional,81168.0,1,84,410,592,22,14303.08,2045.13,3,1,ES,0,Marketing
ACCT-014,LEAD-04832,Q3 Growth Sprint,Organic Search,2024-09-28,Lead,Professional,27244.0,2,84,6,17,46,853.61,0.0,7,0,ES,0,Marketing
ACCT-024,LEAD-03152,Q3 Growth Sprint,Email,2024-09-18,Lead,Professional,26091.0,3,84,15,19,20,1254.41,0.0,5,0,IN,0,Marketing
ACCT-012,LEAD-11188,Year-End Accelerator,Email,2024-09-18,Lead,Professional,26091.0,3,84,15,19,20,841.13,0.0,5,0,ES,0,Marketing
ACCT-012,LEAD-00361,NovaEdge Awareness,Organic Search,2024-09-10,Prospect,Growth,43142.0,3,84,5,7,4,1051.26,0.0,7,0,AU,0,Marketing
ACCT-080,LEAD-05939,Digital Retarget,Email,2024-08-06,Lead,Professional,38232.0,3,84,43,28,33,2871.73,0.0,5,0,ES,0,Marketing
ACCT-012,LEAD-09349,NovaPulse Launch,Partner Referral,2024-07-05,Closed Won,Professional,92533.0,1,84,693,118,42,12502.11,2769.66,2,1,DE,0,Marketing
ACCT-004,LEAD-00819,Enterprise Expansion,Partner Referral,2024-05-19,Qualified Lead,Professional,63285.0,1,84,508,249,134,10790.16,0.0,3,0,ES,0,Marketing
ACCT-080,LEAD-10120,Year-End Accelerator,Partner Referral,2024-05-06,Qualified Lead,Professional,38946.0,2,84,116,82,41,5090.43,0.0,5,0,US,0,Marketing
ACCT-013,LEAD-04541,Digital Retarget,Partner Referral,2024-05-06,Qualified Lead,Professional,38946.0,2,84,116,82,41,14624.91,0.0,5,0,CA,0,Marketing
ACCT-012,LEAD-02456,Q3 Growth Sprint,Organic Search,2024-04-25,Lead,Enterprise,40233.0,2,84,80,46,2,2927.46,0.0,6,0,SA,0,Marketing
ACCT-110,LEAD-02516,Q3 Growth Sprint,Email,2023-12-07,Lead,Standard,46831.0,3,84,22,10,34,2822.11,0.0,4,0,ES,0,Marketing
ACCT-059,LEAD-11013,Enterprise Expansion,Direct Mail,2023-09-23,Qualified Lead,Professional,67605.0,1,84,336,282,54,6615.45,0.0,1,0,ES,0,Marketing
ACCT-081,LEAD-09988,Year-End Accelerator,Partner Referral,2023-08-24,Qualified Lead,Growth,70379.0,2,84,553,142,8,5678.85,0.0,4,0,CA,0,Marketing
ACCT-012,LEAD-01627,NovaPulse Launch,Partner Referral,2023-07-15,Closed Won,Standard,77297.0,1,84,408,109,41,10067.4,1126.66,4,1,ES,0,Marketing
ACCT-039,LEAD-01490,Q3 Growth Sprint,Paid Social,2023-05-12,Qualified Lead,Professional,55759.0,2,84,675,85,77,5068.23,0.0,8,0,CA,0,Marketing
ACCT-033,LEAD-06710,Q3 Growth Sprint,Organic Search,2023-04-30,Lead,Growth,58217.0,4,84,68,13,13,2909.74,0.0,6,0,ES,0,Marketing
ACCT-007,LEAD-07375,NovaEdge Awareness,Paid Social,2023-04-05,Qualified Lead,Professional,51369.0,2,84,297,79,182,3273.48,0.0,8,0,SA,0,Marketing
ACCT-012,LEAD-10144,Year-End Accelerator,Paid Social,2023-04-05,Qualified Lead,Professional,51369.0,2,84,297,79,182,9288.31,0.0,8,0,SA,0,Marketing
ACCT-061,LEAD-03138,NovaPulse Launch,Direct Mail,2023-03-31,Closed Won,Professional,91249.0,1,84,1324,119,27,7667.12,4078.22,4,1,ES,0,Marketing
ACCT-107,LEAD-01440,NovaPulse Launch,Partner Referral,2023-02-09,Qualified Lead,Standard,52513.0,1,84,367,241,232,7699.22,0.0,7,0,ES,0,Marketing
ACCT-008,LEAD-04200,NovaPulse Launch,Partner Referral,2025-01-17,Qualified Lead,Growth,44159.0,2,85,167,62,7,14931.4,0.0,5,0,SA,0,Marketing
ACCT-108,LEAD-04998,NovaPulse Launch,Direct Mail,2024-12-21,Closed Won,Professional,76081.0,1,85,292,415,200,7773.7,1283.09,2,1,ES,0,Marketing
ACCT-061,LEAD-07321,NovaPulse Launch,Direct Mail,2024-12-21,Closed Won,Professional,76081.0,1,85,292,415,200,5415.53,2476.46,2,1,IN,0,Marketing
ACCT-081,LEAD-08663,Digital Retarget,Organic Search,2024-12-20,Prospect,Professional,39996.0,3,85,11,3,1,3886.36,0.0,6,0,AU,0,Marketing
ACCT-014,LEAD-01958,Q3 Growth Sprint,Partner Referral,2024-10-14,Qualified Lead,Enterprise,55012.0,2,85,582,65,13,5650.74,0.0,5,0,ES,0,Marketing
ACCT-080,LEAD-06963,Year-End Accelerator,Partner Referral,2024-09-26,Closed Won,Professional,77457.0,1,85,675,400,11,9786.6,2797.27,1,1,SA,0,Marketing
ACCT-012,LEAD-01065,Enterprise Expansion,Direct Mail,2024-07-16,Qualified Lead,Professional,80695.0,1,85,557,984,18,2414.18,0.0,2,0,US,0,Marketing
ACCT-081,LEAD-02712,NovaPulse Launch,Partner Referral,2024-07-12,Qualified Lead,Professional,71866.0,2,85,184,178,33,11944.12,0.0,3,0,AU,0,Marketing
ACCT-023,LEAD-06049,NovaPulse Launch,Partner Referral,2024-06-20,Closed Won,Growth,73450.0,1,85,1142,415,37,5855.95,4468.68,3,1,ES,0,Marketing
ACCT-081,LEAD-06605,Enterprise Expansion,Paid Social,2024-06-12,Closed Won,Enterprise,55614.0,1,85,504,131,26,3678.87,1603.32,7,1,ES,0,Marketing
ACCT-012,LEAD-11181,Enterprise Expansion,Email,2024-03-06,Prospect,Enterprise,156924.0,1,85,2,2,1,721.82,0.0,0,0,CA,0,Marketing
ACCT-012,LEAD-05234,Q3 Growth Sprint,Email,2024-01-12,Lead,Standard,30753.0,3,85,12,25,30,2272.41,0.0,5,0,CA,0,Marketing
ACCT-012,LEAD-05253,Enterprise Expansion,Organic Search,2024-01-10,Qualified Lead,Growth,54603.0,3,85,145,46,4,2736.86,0.0,7,0,ES,0,Marketing
ACCT-012,LEAD-11148,NovaPulse Launch,Organic Search,2023-11-15,Prospect,Professional,22280.0,2,85,2,4,2,3603.29,0.0,8,0,ES,0,Marketing
ACCT-012,LEAD-06289,NovaEdge Awareness,Email,2023-10-24,Lead,Growth,59385.0,3,85,135,10,36,1616.57,0.0,5,0,ES,0,Marketing
ACCT-012,LEAD-09743,Year-End Accelerator,Paid Social,2023-06-29,Closed Won,Professional,76998.0,2,85,1449,161,107,4652.12,2911.61,6,1,CA,0,Marketing
ACCT-012,LEAD-09209,Digital Retarget,Partner Referral,2023-03-24,Qualified Lead,Growth,80573.0,1,85,829,430,15,3813.54,0.0,2,0,SA,0,Marketing
ACCT-015,LEAD-06417,Enterprise Expansion,Partner Referral,2023-03-24,Qualified Lead,Growth,80573.0,1,85,829,430,15,6079.9,0.0,2,0,ES,0,Marketing
ACCT-115,LEAD-07937,Digital Retarget,Organic Search,2024-11-13,Lead,Professional,24711.0,1,86,10,25,7,878.12,0.0,7,0,ES,0,Marketing
ACCT-012,LEAD-06488,Q3 Growth Sprint,Paid Social,2024-10-31,Lead,Enterprise,38829.0,2,86,76,7,16,2012.81,0.0,5,0,DE,0,Marketing
ACCT-012,LEAD-03194,Q3 Growth Sprint,Partner Referral,2024-10-30,Qualified Lead,Enterprise,71466.0,1,86,412,546,0,7631.25,0.0,1,0,CA,0,Marketing
ACCT-055,LEAD-00231,Enterprise Expansion,Email,2024-10-03,Prospect,Growth,28839.0,3,86,24,7,1,2331.46,0.0,5,0,ES,0,Marketing
ACCT-080,LEAD-09697,NovaEdge Awareness,Partner Referral,2024-09-27,Qualified Lead,Professional,53790.0,3,86,335,127,5,14629.22,0.0,6,0,ES,0,Marketing
ACCT-029,LEAD-04676,Q3 Growth Sprint,Paid Social,2024-09-26,Qualified Lead,Growth,73705.0,3,86,612,520,107,10845.52,0.0,5,0,ES,0,Marketing
ACCT-012,LEAD-08079,Enterprise Expansion,Email,2024-09-19,Lead,Professional,22448.0,2,86,3,8,18,1732.7,0.0,3,0,SA,0,Marketing
ACCT-012,LEAD-10032,NovaPulse Launch,Organic Search,2024-08-07,Lead,Professional,12571.0,2,86,3,14,17,1825.49,0.0,6,0,SA,0,Marketing
ACCT-105,LEAD-10505,Digital Retarget,Partner Referral,2024-07-13,Qualified Lead,Growth,73113.0,1,86,741,154,28,9552.29,0.0,2,0,SA,0,Marketing
ACCT-101,LEAD-02005,NovaEdge Awareness,Organic Search,2024-06-27,Lead,Professional,35765.0,2,86,22,30,15,855.0,0.0,6,0,CA,0,Marketing
ACCT-012,LEAD-06940,Q3 Growth Sprint,Organic Search,2024-05-02,Opportunity,Enterprise,46734.0,4,86,100,39,76,2178.21,518.09,6,1,ES,0,Marketing
ACCT-103,LEAD-02304,NovaPulse Launch,Partner Referral,2024-03-25,Qualified Lead,Enterprise,66313.0,2,86,625,99,7,10811.63,0.0,4,0,SA,0,Marketing
ACCT-080,LEAD-03170,Q3 Growth Sprint,Partner Referral,2024-03-08,Qualified Lead,Growth,68148.0,1,86,389,408,85,11245.92,0.0,2,0,ES,0,Marketing
ACCT-012,LEAD-10466,Q3 Growth Sprint,Email,2024-02-27,Lead,Professional,44393.0,3,86,24,20,10,906.64,0.0,4,0,ES,0,Marketing
ACCT-061,LEAD-07325,Digital Retarget,Email,2023-12-30,Prospect,Enterprise,38197.0,2,86,23,11,3,684.27,0.0,5,0,ES,0,Marketing
ACCT-061,LEAD-00455,Digital Retarget,Organic Search,2023-10-13,Qualified Lead,Enterprise,51012.0,1,86,102,63,24,3460.17,0.0,6,0,ES,0,Marketing
ACCT-061,LEAD-07592,Q3 Growth Sprint,Organic Search,2023-10-13,Qualified Lead,Enterprise,51012.0,1,86,102,63,24,1532.18,0.0,6,0,ES,0,Marketing
ACCT-012,LEAD-04547,Digital Retarget,Organic Search,2023-10-12,Prospect,Professional,13672.0,3,86,6,9,5,1615.51,0.0,8,0,ES,0,Marketing
ACCT-061,LEAD-06825,Enterprise Expansion,Organic Search,2023-08-27,Prospect,Professional,41452.0,3,86,13,3,0,3830.82,0.0,7,0,CA,0,Marketing
ACCT-004,LEAD-02961,Q3 Growth Sprint,Paid Social,2023-08-18,Opportunity,Professional,42081.0,2,86,175,110,27,2742.0,542.87,6,1,ES,0,Marketing
ACCT-012,LEAD-08700,NovaPulse Launch,Organic Search,2023-06-07,Lead,Starter,14906.0,1,86,7,14,15,1814.1,0.0,7,0,SA,0,Marketing
ACCT-012,LEAD-02278,Year-End Accelerator,Organic Search,2023-04-15,Lead,Standard,33812.0,2,86,4,19,39,3061.95,0.0,6,0,US,0,Marketing
ACCT-012,LEAD-10703,Digital Retarget,Paid Social,2023-01-21,Lead,Growth,46098.0,3,86,57,27,36,7470.46,0.0,8,0,ES,0,Marketing
ACCT-012,LEAD-00009,Enterprise Expansion,Paid Social,2023-01-21,Lead,Growth,46098.0,3,86,57,27,36,10981.24,0.0,8,0,CA,0,Marketing
ACCT-051,LEAD-02804,Digital Retarget,Paid Social,2023-01-21,Opportunity,Growth,46098.0,3,86,57,27,36,2931.05,236.67,8,1,IN,0,Marketing
ACCT-114,LEAD-04915,NovaEdge Awareness,Partner Referral,2023-01-05,Qualified Lead,Standard,53230.0,2,86,176,98,229,10363.74,0.0,5,0,DE,0,Marketing
ACCT-061,LEAD-03010,NovaPulse Launch,Partner Referral,2024-11-28,Closed Won,Growth,88420.0,1,87,957,612,153,8792.84,2566.16,1,1,ES,0,Marketing
ACCT-012,LEAD-04279,NovaEdge Awareness,Email,2024-10-25,Lead,Standard,39548.0,3,87,15,10,18,2856.11,0.0,3,0,ES,0,Marketing
ACCT-012,LEAD-02564,Q3 Growth Sprint,Organic Search,2024-07-23,Lead,Professional,61278.0,2,87,111,28,15,1077.49,0.0,6,0,ES,0,Marketing
ACCT-012,LEAD-01137,NovaPulse Launch,Partner Referral,2024-07-16,Closed Won,Professional,81246.0,1,87,398,537,37,13677.04,1936.44,1,1,ES,0,Marketing
ACCT-061,LEAD-05084,Q3 Growth Sprint,Partner Referral,2024-07-12,Qualified Lead,Professional,58330.0,2,87,445,213,151,4215.09,0.0,4,0,ES,0,Marketing
ACCT-106,LEAD-07094,Q3 Growth Sprint,Partner Referral,2024-07-12,Qualified Lead,Professional,58330.0,2,87,445,213,151,5466.61,0.0,4,0,DE,0,Marketing
ACCT-012,LEAD-06327,Enterprise Expansion,Direct Mail,2024-07-05,Qualified Lead,Professional,65777.0,1,87,565,435,54,2734.9,0.0,1,0,US,0,Marketing
ACCT-081,LEAD-06131,Digital Retarget,Partner Referral,2024-06-16,Qualified Lead,Standard,70829.0,3,87,141,106,23,11366.36,0.0,3,0,ES,0,Marketing
ACCT-012,LEAD-05798,Q3 Growth Sprint,Partner Referral,2024-06-07,Qualified Lead,Growth,,1,87,445,359,18,11664.46,0.0,1,0,DE,0,Marketing
ACCT-012,LEAD-10379,Digital Retarget,Partner Referral,2024-05-22,Qualified Lead,Growth,59247.0,3,87,327,122,83,11759.69,0.0,6,0,ES,0,Marketing
ACCT-012,LEAD-00606,NovaPulse Launch,Organic Search,2024-04-20,Prospect,Professional,25930.0,3,87,6,2,4,1428.43,0.0,7,0,ES,0,Marketing
ACCT-012,LEAD-07801,NovaEdge Awareness,Partner Referral,2024-03-21,Qualified Lead,Professional,54753.0,2,87,197,227,131,6378.28,0.0,4,0,SA,0,Marketing
ACCT-066,LEAD-02445,Enterprise Expansion,Organic Search,2024-01-08,Lead,Enterprise,28440.0,2,87,38,24,0,1331.42,0.0,8,0,ES,0,Marketing
ACCT-115,LEAD-05346,NovaPulse Launch,Organic Search,2024-01-03,Lead,Standard,23559.0,2,87,25,19,23,673.72,0.0,7,0,DE,0,Marketing
ACCT-012,LEAD-00550,Year-End Accelerator,Partner Referral,2023-11-20,Qualified Lead,Professional,62335.0,2,87,243,217,26,9861.24,0.0,2,0,ES,0,Marketing
ACCT-012,LEAD-04478,Q3 Growth Sprint,Paid Social,2023-09-16,Qualified Lead,Professional,63777.0,3,87,457,106,53,10398.55,0.0,8,0,IN,0,Marketing
ACCT-012,LEAD-02350,Enterprise Expansion,Partner Referral,2023-09-13,Closed Won,Professional,59666.0,3,87,623,178,133,4843.08,1714.14,8,1,CA,0,Marketing
ACCT-070,LEAD-01118,Q3 Growth Sprint,Paid Social,2023-08-12,Closed Won,Growth,50965.0,2,87,544,85,29,6276.06,1084.3,8,1,ES,0,Marketing
ACCT-034,LEAD-01491,Enterprise Expansion,Partner Referral,2023-08-10,Qualified Lead,Standard,71488.0,1,87,162,124,172,10944.24,0.0,1,0,CA,0,Marketing
ACCT-111,LEAD-04507,NovaEdge Awareness,Partner Referral,2023-05-11,Qualified Lead,Professional,72228.0,1,87,631,491,56,10202.59,0.0,3,0,ES,0,Marketing
ACCT-012,LEAD-07023,Enterprise Expansion,Paid Social,2023-05-10,Qualified Lead,Enterprise,46231.0,4,87,189,55,12,3996.75,0.0,9,0,SA,0,Marketing
ACCT-012,LEAD-06977,Year-End Accelerator,Partner Referral,2023-03-24,Closed Won,Professional,75702.0,2,87,1073,629,37,3308.83,2731.82,6,1,ES,0,Marketing
ACCT-012,LEAD-04042,Digital Retarget,Organic Search,2023-03-23,Opportunity,Professional,43300.0,2,87,91,52,31,1521.34,235.17,8,1,CA,0,Marketing
ACCT-080,LEAD-07274,Enterprise Expansion,Partner Referral,2023-03-07,Closed Won,Professional,78618.0,1,87,736,818,61,13125.23,3446.65,2,1,ES,0,Marketing
ACCT-105,LEAD-02902,Year-End Accelerator,Email,2023-02-08,Prospect,Professional,,3,87,19,12,6,1493.67,0.0,5,0,AU,0,Marketing
ACCT-012,LEAD-03332,Q3 Growth Sprint,Organic Search,2023-02-02,Lead,Professional,29760.0,2,87,64,68,17,2211.84,0.0,8,0,DE,0,Marketing
ACCT-012,LEAD-07433,Digital Retarget,Organic Search,2023-02-02,Lead,Professional,29760.0,2,87,64,68,17,2813.64,0.0,8,0,ES,0,Marketing
ACCT-032,LEAD-09386,Enterprise Expansion,Partner Referral,2024-12-28,Opportunity,Professional,50127.0,2,88,274,21,15,4093.64,610.36,6,1,ES,0,Marketing
ACCT-069,LEAD-05176,Q3 Growth Sprint,Organic Search,2024-06-23,Lead,Professional,29604.0,2,88,7,13,14,1147.08,124.61,9,1,SA,0,Marketing
ACCT-015,LEAD-10323,Enterprise Expansion,Email,2024-05-07,Qualified Lead,Professional,49413.0,2,88,205,41,46,1423.5,0.0,5,0,ES,0,Marketing
ACCT-012,LEAD-04682,Q3 Growth Sprint,Partner Referral,2024-04-26,Qualified Lead,Professional,51876.0,1,88,99,102,6,8349.3,0.0,1,0,DE,0,Marketing
ACCT-080,LEAD-03083,Digital Retarget,Paid Social,2024-01-29,Qualified Lead,Professional,45837.0,3,88,215,87,24,4632.96,0.0,7,0,ES,0,Marketing
ACCT-012,LEAD-08015,Digital Retarget,Partner Referral,2023-10-29,Closed Won,Enterprise,85696.0,1,88,714,395,12,8580.7,1961.77,1,1,ES,0,Marketing
ACCT-030,LEAD-01745,Digital Retarget,Partner Referral,2023-10-29,Closed Won,Enterprise,85696.0,1,88,714,395,12,6222.74,1680.81,1,1,ES,0,Marketing
ACCT-066,LEAD-03136,Year-End Accelerator,Partner Referral,2023-10-07,Qualified Lead,Growth,59432.0,2,88,317,265,12,12026.82,0.0,5,0,ES,0,Marketing
ACCT-029,LEAD-06991,NovaEdge Awareness,Paid Social,2023-10-04,Qualified Lead,Professional,43185.0,2,88,537,42,30,8674.68,0.0,8,0,AU,0,Marketing
ACCT-012,LEAD-08132,Enterprise Expansion,Paid Social,2023-09-29,Closed Won,Enterprise,60631.0,3,88,565,65,19,2857.07,1088.62,7,1,DE,0,Marketing
ACCT-012,LEAD-00503,Digital Retarget,Organic Search,2023-09-02,Lead,Growth,20559.0,2,88,13,29,7,2395.07,0.0,8,0,AU,0,Marketing
ACCT-012,LEAD-08148,NovaPulse Launch,Partner Referral,2023-06-26,Qualified Lead,Growth,50898.0,3,88,285,242,135,14648.47,0.0,5,0,SA,0,Marketing
ACCT-012,LEAD-02736,NovaPulse Launch,Partner Referral,2023-06-19,Qualified Lead,Professional,73807.0,2,88,366,156,54,10076.72,0.0,2,0,IN,0,Marketing
ACCT-002,LEAD-08162,Q3 Growth Sprint,Organic Search,2023-06-18,Prospect,Growth,14661.0,1,88,4,11,2,2437.61,0.0,6,0,ES,0,Marketing
ACCT-061,LEAD-00692,Q3 Growth Sprint,Organic Search,2023-06-05,Prospect,Professional,36807.0,3,88,4,5,5,3442.79,0.0,6,0,IN,0,Marketing
ACCT-012,LEAD-07706,Q3 Growth Sprint,Paid Social,2023-04-19,Closed Won,Standard,46772.0,2,88,350,189,57,10184.05,1827.94,8,1,CA,0,Marketing
ACCT-012,LEAD-09298,Enterprise Expansion,Partner Referral,2024-11-24,Closed Won,Enterprise,81574.0,1,89,1252,465,0,9426.17,4183.88,1,1,SA,0,Marketing
ACCT-012,LEAD-02986,Year-End Accelerator,Organic Search,2024-10-04,Prospect,Professional,30772.0,3,89,7,4,4,2161.89,0.0,6,0,CA,0,Marketing
ACCT-012,LEAD-10812,NovaPulse Launch,Email,2024-09-22,Lead,Enterprise,46377.0,2,89,37,46,0,2704.13,0.0,4,0,SA,0,Marketing
ACCT-033,LEAD-02909,Enterprise Expansion,Paid Social,2024-09-11,Closed Won,Enterprise,78128.0,2,89,934,230,36,6762.62,1646.54,3,1,DE,0,Marketing
